Feature,Score,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
R_VALUE,0.0362847829076404,0.7954758180057905,0.0392064217732029,0.1671850247394486,0.0272586609489829
ABSNJZH,0.034607238642314,0.7053503799725162,0.0156986146330423,0.279944414301332,0.0237695886723589
SAVNCPP,0.0344745869654969,0.7247721658100416,0.0461540263023031,0.2785253215084627,0.0360702591723681
TOTUSJH,0.0325509942535318,0.8159952152480269,0.0457057100622509,0.2303939912049822,0.0214239454590116
TOTUSJZ,0.0318323343202647,0.8038246873001134,0.057589470799492,0.2245805118796381,0.0229124458987789
TOTPOT,0.0311901654385442,-0.0005386704678248,0.0003606781052818,-0.001022997662162,0.0006766053921299
TOTBSQ,0.0309270368418471,0.8045084569963903,0.0705131945904501,0.1956080788874461,0.0180596924298493
USFLUX,0.0293290061012253,0.8000538823279176,0.0573115757168603,0.1987282927773204,0.0215147439561764
MEANPOT,0.0272292481297064,4.36200562374441e-05,4.670875015658204e-05,2.598215129235274e-06,3.4179147940457487e-06
TOTFZ,0.0264704693578127,0.7054758089702561,0.0528528249083828,0.1597253203241072,0.0245796989763424
TOTFY,0.0263464474508836,0.324360345803946,0.0979756400687294,0.3090048134456271,0.0409250911734525
MEANJZD,0.0254986308411353,0.2116543576915436,0.0212412712550773,0.012240997018337,0.0054961325007032
TOTFX,0.0252674345016853,0.3440972070947323,0.1006757461194846,0.2357250090342448,0.069610354370597
SHRGT45,0.0232413049525237,0.6659616556830817,0.0296711489456815,0.1099146979754735,0.0329592154231846
EPSY,0.0231112845526705,0.2421077706524402,0.0379324699780821,0.0157330393082006,0.0092161571274984
MEANGBT,0.022671361725952,0.5201569324669112,0.0647371896379777,0.0571614965279801,0.0150439856203377
MEANSHR,0.0218173112322419,0.6504639387128127,0.0299838360734191,0.110415844911361,0.0325913103711167
MEANGBZ,0.021746929819253,0.442998308550226,0.0535938756542051,0.0439136135592523,0.0132439918650988
EPSZ,0.0215447202653523,0.6695361743673454,0.0303118871541452,0.1101043278115559,0.0329769354400317
MEANJZH,0.0208171661131191,0.101057618952379,0.146716445083379,0.0146519940377652,0.019789946354926
MEANGAM,0.0196254754838841,0.5938928238953277,0.0312629248563767,0.0965775392554124,0.0318388907836122
EPSX,0.0188954299991589,0.2516782663270127,0.0138755797491013,0.0155990284283807,0.0065345313886659
MEANALP,0.0186670000166539,-0.0451363804690035,0.0928175329154256,-0.0021808071317319,0.0042693595008404
MEANGBH,0.0180556126527089,0.1461426244614949,0.0334316250671806,0.0134757882443251,0.0047560590594423
