NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
17,0.3629800865101351,0.0228979287285906,0.025546027874263258,0.011438216772717
16,0.3594318119439972,0.014948757806552065,0.025514809398849675,0.012237712267211603
15,0.3912781645182715,0.0446260296350069,0.027984819121051673,0.010035092691656013
14,0.38698221980482533,0.022502039447088236,0.027935159719718314,0.011359153762713538
13,0.3927074579310492,0.013568404173914817,0.02880677342856436,0.012263443185162851
12,0.4474129281444581,0.04264062045813765,0.03613155117062877,0.012873235848313886
11,0.1389411615837798,0.22971221296862382,0.02080067186366169,0.021543861521624165
10,0.2983261536820246,0.2338887290196624,0.03988873486367447,0.006387882490816224
9,0.1506174565356422,0.2342332467733865,0.029129078846218626,0.023202177163642174
8,0.35051041360834995,0.22769117535318262,0.05496110085303373,0.02006866487947286
7,0.23504103574189109,0.21340172888294034,0.07512522450158864,0.016777825772825543
6,0.791963185840503,0.039769975777020385,0.2745023041612311,0.019888627793984957
5,0.8064144072570834,0.03875943277662471,0.27253342349612786,0.015671939800500575
4,0.8095559776244703,0.03694250652427632,0.26865901402404635,0.016583317339854284
3,0.8147142728212701,0.0271629683923611,0.2622202624213697,0.01965697081494716
2,0.8154832897645092,0.04642406184992961,0.22286232522996952,0.019609188522604213
1,0.8146488961628461,0.045030122996359924,0.22870575659082396,0.02154715847312732
