NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.8014265832357591,0.024366043748830973,0.2827824485773362,0.031847487030133355
23,0.813485281991671,0.029470294762797226,0.2791633674831185,0.030870822625907797
22,0.8079747988370777,0.030530257488540394,0.27821501041150704,0.03080861850059706
21,0.8081318155603981,0.030981728288490926,0.2792021877526147,0.031142671388067523
20,0.81317618363185,0.032009029456015976,0.2765340086837198,0.029452602673394935
19,0.8128109550440824,0.03220123257886157,0.27621455204805107,0.029483482101363964
18,0.8038625786201091,0.05281657442839416,0.27171151275924776,0.031201129622884207
17,0.8129084668826301,0.03894701186711469,0.27191186648576604,0.029546136127893776
16,0.8153827964053099,0.03464189010615725,0.2713399830774229,0.02904812403056126
15,0.8147272686759258,0.03539818445835628,0.2709607648863262,0.029166658971119457
14,0.8204444090332217,0.03265039027890106,0.27303397021619413,0.027368081524463697
13,0.8438698598434532,0.031982986086862036,0.278222504320812,0.017924589839863975
12,0.8418609694208036,0.030620863318258133,0.2762180565902905,0.015452117721956152
11,0.8413905976865816,0.03133385086672303,0.2762451070791476,0.014378216362234691
10,0.8455450448826909,0.03042251680106574,0.2743284396843512,0.015227659518711963
9,0.8453649008866595,0.0289856433379822,0.27468044400960956,0.01859614107940496
8,0.8453649008866595,0.0289856433379822,0.27468044400960956,0.01859614107940496
7,0.8453999030104606,0.029149607440083797,0.27432342645665836,0.018378681478163225
6,0.8454043892064357,0.029154369423327903,0.27433762150315294,0.018360768312694214
5,0.8386415602951368,0.030703565317908535,0.2654459591328824,0.020062894139319148
4,0.8389389341204371,0.03125217959686157,0.26450838936593307,0.020028135140076928
3,0.8239739439390393,0.041663419722146496,0.20205704006100134,0.02604613771856971
2,0.7210369560013473,0.028983153634435252,0.29095875624620704,0.030260317193875497
1,0.7053503799725162,0.015698614633042396,0.27994441430133205,0.023769588672358954
