NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
11,0.00023408239700374532,0.0004054426047679956,0.0004521756218926348,0.0007831911510620974
10,0.0018726591760299626,0.003243540838143965,0.0036009014093400845,0.006236944194023402
9,0.002307526597866065,0.004083567874033735,0.00443045266318575,0.007842764735656297
8,0.0032053798062732617,0.003783534685026259,0.00611361816901641,0.007179960708404413
7,0.00678290038967817,0.006821706768515119,0.012566273274348061,0.012667715388886442
6,0.015653161198890903,0.014983181500621334,0.027856918859158322,0.026283238634089028
5,0.06909339023835687,0.02658636456359251,0.09443926811884949,0.03954650182022243
4,0.27559609305900773,0.0598392873607799,0.17903471228004383,0.05241830409303359
3,0.32704431811037804,0.07063571416711897,0.19381398293410293,0.056797656419722654
2,0.5472923564483241,0.06229057981746844,0.21125909413992275,0.03603817301788843
1,0.8017409800102296,0.03831066261899107,0.1808241342249062,0.028776071360381898
