NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.8112597578298892,0.04430436358345837,0.2840029179060392,0.025519295546583807
23,0.8013712284394714,0.051796462449422376,0.2735594242754498,0.026433318640817466
22,0.8030448712498152,0.05036729506039566,0.2718891425549841,0.026598877778497756
21,0.8233385262626135,0.02256618962915418,0.27995027201989425,0.023129537812618128
20,0.8245108355392451,0.021061278558775855,0.28018211815062477,0.02258508152352268
19,0.8243201006996678,0.021111522518798238,0.2760451079193971,0.02164111411998899
18,0.8238387082569943,0.02100206640508813,0.27396120449361566,0.02247063928865354
17,0.8242148601453883,0.022033291189386395,0.2714479333956957,0.023164995274868955
16,0.8238420364981582,0.02300976686164929,0.27117189431870775,0.02311493925006436
15,0.8238294317057262,0.023009666253226476,0.2711427050632584,0.02310503645772733
14,0.8248443005426322,0.02205253757532176,0.2685314583719153,0.02385012629479215
13,0.8406140965663088,0.03215658493775955,0.2793717519805099,0.023138438807564252
12,0.8433770070918764,0.03445367888984078,0.27339535860660885,0.020750690756925556
11,0.8433407914756595,0.03445601422276055,0.27332213421674306,0.020697467472415087
10,0.8429950889319704,0.02483704695002127,0.26977309468968924,0.018684298892106523
9,0.8469631354700423,0.025178855197698847,0.2716339961121555,0.01994775266361518
8,0.8412908239936124,0.02831783129614816,0.2641974495900144,0.02222616177250546
7,0.83962837514288,0.034965909586195235,0.26493099793902614,0.01711884527191781
6,0.8104340842094917,0.03897621211192991,0.2636718572279454,0.021994265169783093
5,0.8110726286568876,0.035865284860680545,0.26369416304534116,0.023012675196595108
4,0.8077543865212998,0.041950193925690056,0.2589485621380561,0.027316209653892295
3,0.8074224222096555,0.04031941437041718,0.25906132086402917,0.027434817898299647
2,0.8035202696751801,0.05769161422746157,0.22480565456800572,0.02279219407960427
1,0.8035202696751801,0.05769161422746157,0.22480565456800572,0.02279219407960427
