NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.8189069816322725,0.022482070359045717,0.2912218579088459,0.02744952124894311
23,0.8297432489000857,0.0249088776461874,0.27828010818325954,0.028535584895183486
22,0.8297610540449293,0.024920889749962066,0.27832465408046686,0.028522204172812374
21,0.8369514234642796,0.026210357774800925,0.28086537859809185,0.03209498763727072
20,0.8332096125344851,0.02933713617417848,0.27199863141882197,0.03197499484990452
19,0.8321327093917396,0.028233294796701218,0.2698399395009173,0.031819175188427265
18,0.8301349942527773,0.025831129088303498,0.2688431548334886,0.03173660336534688
17,0.8334185417307513,0.023404113445499062,0.2702176763648027,0.030652870778333532
16,0.8230427830683578,0.026920162479796457,0.2606919660964798,0.02881538763874425
15,0.8293046963526595,0.02950580933007466,0.2639952389667077,0.02898922999454656
14,0.8350039500998511,0.04318829595879563,0.27497929193993553,0.018587602430623126
13,0.8353893442670839,0.04318263629031483,0.27587041525044803,0.01853541438175066
12,0.8354221474465383,0.041629753336830146,0.2765240468999786,0.01970172144765308
11,0.8373274182303975,0.041868696918212586,0.2787896941683645,0.020192220647561782
10,0.83522456332476,0.033041312410692525,0.282147066205852,0.019820759312870532
9,0.8311509808380562,0.035543790451058196,0.2790598863750601,0.018183492605407206
8,0.8309124122450774,0.035945130233555556,0.2789700442151813,0.018099137729655608
7,0.8250457271071748,0.03670207144235942,0.27106646230845627,0.02200229780741314
6,0.8242735103989776,0.03571097722020145,0.27050980975762534,0.021423003953615117
5,0.8387435173371159,0.0348293441158164,0.23288219067711405,0.019340554519606954
4,0.839584052572071,0.035844410793961036,0.23398770379254105,0.01939539864136202
3,0.8289967577250986,0.041078574945330376,0.21901762815096623,0.023301839460188746
2,0.7950971340140702,0.034834692351638545,0.1629939504945536,0.027578346363046048
1,0.7970832616564646,0.037251484752583046,0.16616805890458516,0.027683261890941474
