NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
15,-8.429105927963233e-05,9.042682530812729e-05,-0.0001632729551505758,0.00017549697320240324
14,-0.00025833640590566836,0.00019817112712792955,-0.0004967475641018093,0.00037478515236312866
13,-0.0003927513956460916,0.00026557919655630964,-0.0007509843535961282,0.0005000496884680878
12,0.0021179445571905286,0.004219341983126365,0.0038946723955470973,0.007808247533063743
11,0.0025951059441632414,0.005167333278343037,0.004692517430460049,0.009420602310845043
10,0.043872171564020644,0.04007753715055445,0.0596530860819296,0.05604394232183628
9,0.09317895952546355,0.047678458297486764,0.08906322093373292,0.04776566934940554
8,0.29247604476179256,0.0773662312836978,0.16841041754304328,0.010900388747806447
7,0.4297074334035433,0.06397148472699463,0.18921791350112568,0.011047018407542752
6,0.5839568598111194,0.10180328850071599,0.21316370144388275,0.005365757994945262
5,0.576909590121865,0.09478934853261232,0.21406338685067253,0.006773089710987151
4,0.7653328476075235,0.06942548705654658,0.22278382352187376,0.018881429783584314
3,0.8156216311041682,0.0474828456106943,0.23229506000253788,0.019489390926328468
2,0.8138104803509343,0.04695173608098788,0.21786356909119795,0.02369243845275015
1,0.8030858180928924,0.058170156451765,0.22834773894849122,0.018824523282470217
