NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
12,-0.0001993325109440531,0.0003336664217031573,-0.00037964534865595633,0.0006347218913627891
11,0.003576575076888819,0.008520709268286674,0.005893554062772727,0.014469338470686948
10,0.009109021275782893,0.012862681967205785,0.014330562403232855,0.020225522626585914
9,0.02285949991619578,0.025332831711623097,0.03317100089886443,0.0373569306864547
8,0.10948974358522708,0.07466053991223774,0.10203058682861815,0.06877183178815308
7,0.18298869879902946,0.08007753510309006,0.1301829768456659,0.05268436073533104
6,0.4772537582451246,0.055401654107559276,0.2038027523166477,0.022557083042356027
5,0.6746192364917841,0.12881425445282987,0.21151753473718396,0.0168233690836879
4,0.8160335748870832,0.059393825398886026,0.23962026434336428,0.013767405351028073
3,0.8169535937225069,0.04800359314271314,0.22328044212188916,0.022186640795103667
2,0.7846597134882852,0.04440427454111669,0.2150283455423033,0.020473509814798806
1,0.8012994492569687,0.062233415161449646,0.2289665317230779,0.02085797393447393
