NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
14,-2.884198534611849e-05,3.888697414196549e-05,-5.583212633328439e-05,7.490676307501277e-05
13,-2.884198534611849e-05,3.888697414196549e-05,-5.583212633328439e-05,7.490676307501277e-05
12,0.32034942011677586,0.25750089818106703,0.044146015282845376,0.010557341934343328
11,0.024257921451881482,0.02086718317276292,0.036486403359275714,0.032488842938642494
10,0.35149398735567056,0.2764041190308171,0.05735455019949592,0.0188872596913963
9,0.1866941877669923,0.09787437134470535,0.13879368001183365,0.05675503224924007
8,0.2132018791982506,0.061674950537301924,0.15026893590200094,0.04147189330416995
7,0.21617712475353426,0.061244881730233555,0.151720937972137,0.04056379979564358
6,0.20098512355177567,0.049001650009450906,0.1404353398914391,0.04001308532269058
5,0.37104792475665277,0.10624878966783018,0.19429518553906308,0.048139798150153665
4,0.4026431338792917,0.16020343337274204,0.17595438134344532,0.0630553667320123
3,0.43077823169329804,0.12546095761327972,0.17912648677446322,0.0455910552101963
2,0.7823542239997474,0.02735214755700679,0.21669364407141056,0.026605061407429714
1,0.7316714053820349,0.012035665899215944,0.2423130986932732,0.03922849968303709
