NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.8112597578298892,0.04430436358345837,0.2840029179060392,0.025519295546583807
23,0.8038886484483397,0.046452668578451185,0.2840171737976483,0.02735652581533379
22,0.8050639393553691,0.04506151839168032,0.2857246870088003,0.02619069974637742
21,0.8129178225235926,0.03767862669847787,0.26913282170180086,0.024961763119315958
20,0.8150128037824914,0.0338122433569167,0.2734315185159056,0.024790676149542487
19,0.8150083175865164,0.03380476349511777,0.27341725712083137,0.024804509543704188
18,0.8152315187432283,0.03352336514220246,0.27341565979840204,0.02487977435581908
17,0.8203530234901839,0.029880378901905917,0.2735471179444597,0.025602651387854485
16,0.8141299942130079,0.03891915842880638,0.27007329015006576,0.025976009239384576
15,0.8146991820270385,0.03880901478936089,0.27235165984369575,0.0252810530195966
14,0.8146925225526043,0.03881840999006311,0.27233752044618514,0.025293255874837568
13,0.8137471298131255,0.03972223786448979,0.27128042554844556,0.025802564019819483
12,0.816100589056485,0.03610708776178609,0.27195983958992676,0.024962799722390985
11,0.8353914878493991,0.02363326167340935,0.2712858375453046,0.02607874339986395
10,0.8133910349152456,0.03891367406630957,0.2542692223016463,0.028438704713412775
9,0.810893552250156,0.041780327713174914,0.25940040469195286,0.03373433501557419
8,0.8444850414623333,0.0192069505900721,0.26934221056477875,0.027865697763273436
7,0.8424496631041664,0.020752395681099482,0.26335456345780023,0.026287120608534255
6,0.8435868393133422,0.031035872903885178,0.26069422238559004,0.018571061179357362
5,0.8388146006259661,0.03808867325928919,0.25453657911193556,0.023223888051515654
4,0.8260562144026075,0.043747632842212565,0.2094155074378409,0.025086392574686527
3,0.7226349712644051,0.029242873501613136,0.2882404307765885,0.03023819187220181
2,0.7223601027318169,0.02905760969749375,0.288199108630765,0.030128120549567768
1,0.7308074738227391,0.049947065404714955,0.27415625009348027,0.03666680214632573
