NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.8252119324675292,0.029532813804312746,0.293491926485315,0.023364534394185045
23,0.8253467787112929,0.025327065188657717,0.29065070179028446,0.024433944325246423
22,0.8296513409381582,0.02805188518730655,0.2914936301331987,0.02271340826732154
21,0.8296423685462081,0.028041720160099537,0.29146300656521185,0.02276311242069826
20,0.8313018183455663,0.03126581440929744,0.2876347848162852,0.023446625453952395
19,0.8313018183455663,0.03126581440929744,0.2876347848162852,0.023446625453952395
18,0.8313121102204827,0.03125316653143196,0.2876530995000834,0.023498450826204418
17,0.8281724040075876,0.029614853617929482,0.2837422688655185,0.02395448860810619
16,0.8297539349499283,0.02978042771315344,0.2864474232956523,0.0238369376752877
15,0.8275849368062883,0.02148160931964236,0.27869661345782,0.01962559885694028
14,0.8167365544843331,0.029768437042467486,0.2799860265300776,0.021903006521442836
13,0.8147233606779086,0.029257090393917627,0.2793816144312371,0.0222704109701553
12,0.8177961815876019,0.03950132714237025,0.27260654957999725,0.021456885947590796
11,0.816058716948585,0.04181291425544068,0.2738201168563037,0.022125506203878605
10,0.8417384953721022,0.028904039121985477,0.28176591478328034,0.019264250638578513
9,0.8410978795358313,0.028962161219697097,0.2824079537857929,0.020244719120168776
8,0.8333262166317071,0.035540051295698316,0.279761246680904,0.01986112762020124
7,0.8262234774293042,0.0347844495249716,0.27339149133097995,0.020646933826178573
6,0.8146096707854872,0.0416210744952764,0.2685300763488267,0.020745551752741464
5,0.8162052462930731,0.03961513254594014,0.27139784949894735,0.020757544697155808
4,0.8170608065909629,0.03934148769859831,0.2712417251811046,0.021091714035616358
3,0.8167799514185102,0.03771822644964856,0.2713402265736953,0.020908906931351147
2,0.7261731255880081,0.023174706844318275,0.2837628508110304,0.030769318240934384
1,0.7100136581403179,0.008712686626439444,0.2761016575008522,0.02705662013588176
