NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
17,-8.972391949969944e-06,1.5540638722769933e-05,-1.7674065173168884e-05,3.061237885621213e-05
16,0.00034660306566218084,0.0007078291796812848,0.0006631889762161578,0.0013590751361360022
15,0.0005644482697518371,0.0010842451929360087,0.0010787324849005787,0.002077025206890447
14,0.48710944196542116,0.02182490500584228,0.042711708204240674,0.018584832992587747
13,0.34800695512419216,0.22604088500333144,0.0663870519670005,0.024667338718276994
12,0.3333438728948181,0.26068852772515133,0.0402222160618603,0.015303591724601771
11,0.35816588495740503,0.24251543438957832,0.051563918551796546,0.01715212457175024
10,0.5216967936904907,0.04519041440367093,0.05927638167191728,0.01625566057769912
9,0.23089725369287298,0.21625709337065854,0.07324841824115214,0.023563899015660077
8,0.3698383215375703,0.20389762074765874,0.06598651559832186,0.02573788364275356
7,0.2807748465359074,0.18062760443191217,0.10176479766927397,0.04057401478338613
6,0.5004140948617638,0.030282579069389096,0.05738645814595469,0.013892634030416462
5,0.39894895296181465,0.14220111354987033,0.07913910397937121,0.04546480600843023
4,0.4024295770063178,0.11838158951568611,0.13509706102553973,0.05553814522426922
3,0.5022354694173216,0.03425343725797748,0.1551275677403449,0.06213191621530167
2,0.781590481749495,0.028838342151958678,0.2166825826232659,0.027066707859913483
1,0.7727352982431426,0.03919808065044485,0.22307469195383703,0.024235879141268256
