NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
15,-0.00018837369119844408,0.0001829355135491974,-0.000362205257713126,0.0003503295916229056
14,-0.00028956888822143724,0.00034625945028807274,-0.0005526103131052751,0.0006552166447177275
13,0.0014223946992007596,0.0027476324495268943,0.0026541190689136946,0.005149617662478478
12,0.0021089343066533696,0.004477339508957662,0.003826012873082407,0.00820008128665631
11,0.005693318167429357,0.007110996509846107,0.010211101901447117,0.012614623719066636
10,0.050019542745836025,0.04344633272657536,0.06660553154596477,0.05837045271003168
9,0.08667946133904432,0.059499938161744446,0.0874448261971494,0.057996704199148943
8,0.313897381035561,0.07734104625231102,0.18082908339183457,0.02260918323361758
7,0.517994203557666,0.12709483702122068,0.2141017790719124,0.011854188780338474
6,0.6258004368133,0.12047006382290278,0.22464605213759994,0.008886842355667942
5,0.6156065729153631,0.1260095769457359,0.223723973466843,0.008160519459974851
4,0.7464023381583268,0.08723050023683436,0.2219887904469221,0.01696994509138541
3,0.7709966842316757,0.0695265353000075,0.22680102708239389,0.01974834779002183
2,0.8149044163388806,0.04779021284619077,0.22284702307019674,0.022357677092592506
1,0.8042995126529163,0.05948315476426263,0.2285844459647545,0.025788357451842655
