NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.8112597578298892,0.04430436358345837,0.2840029179060392,0.025519295546583807
23,0.8125256421745021,0.04503909571591418,0.2841325571713355,0.025273587827237248
22,0.8118520467415795,0.055973059620186345,0.2784694299873109,0.02510995371754778
21,0.8105893297206493,0.05746138529745288,0.2778928344591089,0.024572873581721964
20,0.8180633355355491,0.05343349598637579,0.27325271102830134,0.031808007916961534
19,0.8180633355355491,0.05343349598637579,0.27325271102830134,0.031808007916961534
18,0.8150224711833748,0.045126840173887364,0.2787434717935317,0.024745798982934258
17,0.8150269573793497,0.04513456783994276,0.27875857996122094,0.024735595911885486
16,0.8125126571520713,0.04687366890884233,0.27857616277276254,0.02476448198596073
15,0.8094355034964695,0.03595573663290236,0.2772677237335464,0.02222687759939312
14,0.8046785639334734,0.040236919261067455,0.27601091451501847,0.02107404359842525
13,0.7886293273821495,0.05584442342503828,0.27044141645719727,0.02471238338715621
12,0.7889576113492683,0.0554484695195447,0.2706170892102327,0.02464024957074439
11,0.7950305373125603,0.0489271747753406,0.2733105029552382,0.02343003897613982
10,0.8051186630254942,0.047756180539380355,0.26602892246784743,0.018461036440276374
9,0.8258151001143624,0.03694830752700525,0.2833474102158109,0.017224275119679788
8,0.8214041773736732,0.03462837217366153,0.2829353849584772,0.018312354141664173
7,0.8225295402094113,0.03679531553313118,0.2837221782531146,0.018648740485006518
6,0.823473271261963,0.0366390287527095,0.28246902229028986,0.018661578421451497
5,0.8303123210824785,0.0385931643690047,0.2842040159737533,0.019008409567409103
4,0.8146199495581651,0.03800425279634654,0.2651061938635835,0.024479110801649565
3,0.8149233169392814,0.03920416373696774,0.2634960732015865,0.024818525269208143
2,0.8170800059055248,0.037076152529573206,0.2656762091398763,0.024581170354689878
1,0.8165836572434676,0.04531289752394311,0.23265967848547353,0.021469256369623588
