NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
12,-0.00011366035039862307,0.00019686550169649666,-0.0002177040335940387,0.00037707444719755674
11,-0.00011366035039862307,0.00019686550169649666,-0.0002177040335940387,0.00037707444719755674
10,-0.00017860912205497914,0.0003093600740944948,-0.00034033871828534297,0.0005894839518530849
9,-7.180831302321308e-05,0.00030777980135715993,-0.00014220358104360657,0.0005866809844767342
8,-5.7635568661732286e-05,0.00027768117079805067,-0.00011454871119912072,0.0005301894458120645
7,0.005700088331532745,0.010875781042712005,0.009637270399123626,0.018599216397314263
6,0.032581345769208056,0.012456567825300418,0.053823989827394385,0.015337894152684533
5,0.04004896982800305,0.014922621125646124,0.06310198160038627,0.017203100773974633
4,0.38383579386135486,0.049822851526186915,0.2557561037856096,0.031817186236348736
3,0.576375688156571,0.06949807645282031,0.2822464445396879,0.028336098680932793
2,0.802461341032101,0.026032736548745595,0.24944230816793475,0.029456087048682085
1,0.4301336349432427,0.03134568906109337,0.038010835890652524,0.014331779277831294
