NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.8014265832357591,0.024366043748830973,0.2827824485773362,0.031847487030133355
23,0.801992282992318,0.025352164578077027,0.2831434410530811,0.03148186260958633
22,0.8111579974016592,0.029551178314871186,0.28373822625119477,0.028983722282181466
21,0.8079870890470033,0.028074010555203508,0.28098786591623176,0.029612013414339493
20,0.8008031373693761,0.03739070897676128,0.2778660331517156,0.030315326706229582
19,0.7988927136512105,0.04557672234624302,0.27543451596339047,0.03175326410165214
18,0.8022202828467502,0.05207614203617529,0.2675660137804094,0.030996335089990775
17,0.8013969715704196,0.0549018661479614,0.2654221160996847,0.029923022428906754
16,0.7990922110392517,0.05841714789293729,0.2663852357998327,0.0303980356947805
15,0.7987994285319132,0.0588944055210056,0.2662860893636562,0.03048289799361897
14,0.804573379331269,0.054400935701789506,0.26700436665220334,0.028493773488622306
13,0.8247419976989496,0.02617895379263924,0.28224589700809755,0.02368224331842647
12,0.8213016579001816,0.021838899719193214,0.282500058027541,0.02516792923847309
11,0.8231423726959499,0.01991349590549313,0.28234991430435735,0.02631986422602898
10,0.831521413180592,0.018828376709483865,0.28066356035212037,0.025062158192119283
9,0.8455966039651713,0.033485326860493714,0.2718549150269551,0.019036578203722874
8,0.8453649008866595,0.0289856433379822,0.27468044400960956,0.01859614107940496
7,0.8453999030104606,0.029149607440083797,0.27432342645665836,0.018378681478163225
6,0.8454043892064357,0.029154369423327903,0.27433762150315294,0.018360768312694214
5,0.8443278940018399,0.028553937223527864,0.2719640346208292,0.019011018570836796
4,0.8213327804750216,0.03226776054141173,0.27166591216839214,0.02134132895149971
3,0.8207060330983184,0.033217511267757134,0.2704503594909066,0.021118655047171035
2,0.8209635404678511,0.036278315454349085,0.27223553432511066,0.020446085923824745
1,0.8159952152480269,0.04570571006225094,0.23039399120498227,0.02142394545901162
