NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.807812425737815,0.031938492020661714,0.28720318301084863,0.028934174198195335
23,0.807816058138297,0.031927007331516905,0.28720574685107386,0.028982001830476976
22,0.8045073461676157,0.03911435254409083,0.28473158805909665,0.02846816870050504
21,0.8045581549246014,0.03982270503118887,0.28519679743488807,0.027778048767220932
20,0.8062195134174946,0.03690952392938451,0.28414450437583344,0.027951119691780504
19,0.7996837212833386,0.04069138910014115,0.2786322586472021,0.0288558179240995
18,0.8029764292542904,0.034132611501277256,0.277605867202056,0.02714707405017351
17,0.8091605948509771,0.025281621958990853,0.27750996908555103,0.025725311306776903
16,0.814733507820235,0.0311932203265776,0.27517574941277717,0.020924362161117226
15,0.813978200780904,0.027965031939143695,0.2800562256605872,0.021565988082398478
14,0.816231852622451,0.03596347186622174,0.27373573247684935,0.019562509573163984
13,0.8125555556585656,0.03963150352113576,0.27130775668590046,0.02130400515434223
12,0.8142447302254725,0.035340867647966984,0.2824181972747324,0.0172777551390032
11,0.826821825095066,0.033271120285387035,0.2802201828365061,0.016300643151289443
10,0.8264974270627882,0.03335380879832616,0.28147449935820495,0.015359680345417468
9,0.8264974270627882,0.03335380879832616,0.28147449935820495,0.015359680345417468
8,0.8287697129365199,0.034343740541680406,0.28116036073767964,0.01776795777477573
7,0.8288155842919736,0.03444563767202862,0.2812664981655575,0.017767234414109826
6,0.8133245127581347,0.040627077189477785,0.2728248180597804,0.021337105505680125
5,0.8118900153663692,0.039840351325637964,0.27074706706993273,0.02042182303217712
4,0.8156953637494215,0.03981079124956666,0.2731237335485588,0.021389919941970086
3,0.822318767165313,0.034144553054562383,0.2771425820415983,0.019269625294935044
2,0.8188983730058155,0.04693757527438472,0.24299114647113865,0.016036315723282804
1,0.816593095322891,0.04528006093362679,0.23266570146987964,0.021550818369291177
