NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
20,-1.7805144843540265e-05,2.0329948732155105e-05,-3.4835134595428194e-05,3.964094758183864e-05
19,-4.920851666843507e-05,5.442731365916042e-05,-9.627174202036987e-05,0.00010660850935085604
18,-5.818090861840501e-05,6.911893409570692e-05,-0.00011367119260994385,0.00013510823407370816
17,-6.484038305268265e-05,6.742688502786919e-05,-0.00012663403990427908,0.00013179493934476735
16,-7.598605346194528e-05,7.410034298669895e-05,-0.0001482500456309264,0.0001446773852746167
15,0.0003855192661112677,0.0008827867111331129,0.0007425889161736785,0.0017055915750543258
14,0.029799698001510295,0.014959582802354755,0.04366725937005466,0.02140850895484106
13,0.07126511678166061,0.03667102831259797,0.08412060487893043,0.04192015390619643
12,0.7459687934105954,0.04744213879275656,0.23079872180663139,0.027799895600845694
11,0.7509932678854239,0.04555951457062789,0.2444222172115275,0.021985533579370373
10,0.7526118201276929,0.05143547042071063,0.25917673218367376,0.017974418295271917
9,0.79712607723605,0.039048999561833955,0.2640325745166721,0.024541315655720684
8,0.8047305683285505,0.02900771247871103,0.25643924295357423,0.019596788851551267
7,0.8133371011799557,0.03229057386015926,0.25613462134971104,0.01837305527067877
6,0.8179366911055223,0.03219517146813761,0.2575654444067476,0.02369232158908728
5,0.8157172467828756,0.02925783065110693,0.24865088040909758,0.023129730438643692
4,0.7160447485714353,0.0017931770364028956,0.25383111251781565,0.034379618424837145
3,0.7146077569985385,0.003011566399172431,0.25113641887958105,0.03144951828664009
2,0.714286458554271,0.003043313462379734,0.25095321693274814,0.03157815748704131
1,0.7204502155780804,0.010349648725533116,0.2447627817131172,0.031858959045391516
