NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
14,-5.5728352046313094e-05,5.094029347986516e-05,-0.00010886992406232991,9.929304048473275e-05
13,-0.00025010986214796146,0.00022360136341258394,-0.0004802570650783446,0.00042864806839793007
12,-0.0004123898051427168,0.00037695817175100214,-0.0007835321268083554,0.0007155114926842401
11,0.000404286616571019,0.0023823813792287606,0.0007385243900979239,0.004310831258450163
10,0.0018836997115485334,0.005494102059685167,0.003595697355908672,0.009516451438234612
9,0.00011062152683521201,0.0034206214296921733,0.000304102472853856,0.005697748486355608
8,0.0004600822561785052,0.003617900515707064,0.0008473456431448765,0.006007232689652553
7,0.0006875955303270996,0.004421120123376827,0.0014153604237840255,0.007604178237262974
6,3.665947094132494e-05,0.004305313790776785,0.0003598304295536517,0.007183402241972471
5,0.0014850487302739232,0.005537816547636083,0.002817736881771921,0.009544684451110083
4,0.05283923108371391,0.011407165708495605,0.05959650783674778,0.020588079130621984
3,0.731261628771941,0.03648614939963169,0.24433691384531028,0.02461637347135795
2,0.7468837992604828,0.03216013350377214,0.20786952980670295,0.02898076447695883
1,0.7716771014749235,0.039868530180060834,0.21928568260219336,0.026975553650622958
