NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.8014265832357591,0.024366043748830973,0.2827824485773362,0.031847487030133355
23,0.80141483223882,0.024377757698683687,0.2827618334506663,0.03177131830222026
22,0.8020004015887751,0.02535038069510751,0.2831609548826816,0.03151065852457493
21,0.8020115472591843,0.02534837084334524,0.28319148217018475,0.03148626633708796
20,0.8015854056226147,0.025131303396043646,0.28206772799262597,0.031557678481159146
19,0.807470402231904,0.034638201052386165,0.28178360042224865,0.02944095260626555
18,0.8069449131024308,0.030005243978634476,0.2805207609439126,0.031177049442300993
17,0.8092986322904597,0.025084699144871412,0.28056948056925113,0.03180837536681377
16,0.8171468526553798,0.028584332365943696,0.2783891018431042,0.027075892535528265
15,0.8088535773210124,0.03694086814920588,0.27140585399334133,0.027470003285830314
14,0.7943115999281537,0.05235697171528554,0.2645387528199638,0.02840626297339876
13,0.7808320266796532,0.018378337633044906,0.2206034605884136,0.022812638297720744
12,0.7981394480361858,0.019885635659994634,0.22039503419587994,0.025092239232252317
11,0.7964996210417369,0.016864855086723043,0.22287629179792587,0.023013373791513556
10,0.826699993165226,0.023121283803478245,0.22836673177411307,0.020309519930839084
9,0.8253084271571307,0.021521343175990196,0.22727239178872768,0.02098000596782002
8,0.8305411695956245,0.026214485482030477,0.22227857473113888,0.025821715723056644
7,0.8309992260094513,0.027599284387866362,0.22062510153351234,0.025896581268642298
6,0.8319480737218155,0.04423823346538638,0.21573941650179576,0.02096229146557144
5,0.8294149926565008,0.042059233493390975,0.2106228791397695,0.022389823863672487
4,0.8260884999624146,0.03925843694001984,0.2091719723114701,0.023512538863695146
3,0.8259929235936694,0.03925722056845956,0.20903666578420368,0.023494427723094766
2,0.7970567695571825,0.035303135834726565,0.16791121881028012,0.027800917413377518
1,0.7954758180057905,0.0392064217732029,0.16718502473944863,0.027258660948982976
