NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.8252119324675292,0.029532813804312746,0.293491926485315,0.023364534394185045
23,0.823249848352555,0.02838904766784411,0.2926001331340687,0.023519294718018037
22,0.82308890000744,0.02387253276216515,0.2917806486726649,0.024666350279389886
21,0.8246301899085374,0.014181052356646592,0.2827058614445434,0.027085704261847525
20,0.8220685726881003,0.022819998656328902,0.2817130310907459,0.025301616362803713
19,0.8226646185209113,0.023340006943475038,0.28181223937948,0.02523406950871662
18,0.8240148247778492,0.026608944036811667,0.28256347084781014,0.023535636066877814
17,0.8115494907785193,0.03870741433214594,0.272471211658157,0.02646849984184669
16,0.8111482450726785,0.04639567769928194,0.2769993504645965,0.02778521393091906
15,0.8175164666144487,0.042626046797918045,0.2724894048555469,0.02765536078758584
14,0.818498547476502,0.041945051993793496,0.2743471038043314,0.026277555043400395
13,0.8399888414457172,0.028091839562842474,0.2812422553450472,0.019821311170399557
12,0.8400512564951897,0.028297274611727218,0.2803280913654564,0.019861101544145453
11,0.8411169030693939,0.027635985529695147,0.28364079115527835,0.02177831189412862
10,0.8411132706689118,0.027653818694352593,0.28363937348900164,0.021732416713869544
9,0.8393033685373613,0.02889936890275876,0.2800278318641069,0.020914943988407493
8,0.8386063776058984,0.028916182180874633,0.2805202568597558,0.019479867047751436
7,0.8382725970091657,0.027723226512190145,0.28017028714926207,0.019281567472038574
6,0.838652529294084,0.0278373035157543,0.2803113061661473,0.01943858240424933
5,0.838635438305677,0.027845402714517957,0.28026657706074937,0.019461197496171444
4,0.8299915201806322,0.02884279132293169,0.27289189936129726,0.021270218161665733
3,0.8376551122777084,0.043944930957213475,0.23091314420504536,0.02432355034715909
2,0.7261731255880081,0.023174706844318275,0.2837628508110304,0.030769318240934384
1,0.7357822386820172,0.050211992650012124,0.2691949951602233,0.0360942096274643
