NUM_FEATURES,MEAN_TSS,STD_TSS,MEAN_HSS,STD_HSS
24,0.8252119324675292,0.029532813804312746,0.293491926485315,0.023364534394185045
23,0.8252038138710721,0.0295463704861413,0.2934745448053014,0.023340456070791202
22,0.8260978418168312,0.030293888229678854,0.2930152511591379,0.023389839780437356
21,0.8236070109933028,0.027109107024296083,0.2937563187910987,0.02381261238197031
20,0.836310998922701,0.03597262819592821,0.2955942990721996,0.02545085359259145
19,0.8324028160895068,0.033232025589987974,0.2927922831124988,0.027253039988737238
18,0.8352920946481381,0.028937995375182445,0.2911357504822656,0.02669126666582337
17,0.8485192931617593,0.03749563628117472,0.2863298178213754,0.024053244826911114
16,0.8413000577242392,0.03204068375551795,0.26017554919040475,0.03412052589257892
15,0.8413288819613757,0.032215992991721,0.2608614057897729,0.03427250629966755
14,0.8385094785455984,0.032907936377048724,0.25605197419667675,0.0310823606411877
13,0.8385161380200327,0.03291887092042574,0.2560657729130104,0.03109231483687436
12,0.8248561816671757,0.03669579549117763,0.25573746168672695,0.03172730321857661
11,0.8244844280508407,0.0405918476744365,0.2563293448986776,0.031705245789911754
10,0.8274757053253166,0.03848051083801802,0.2595277292902203,0.0255857138845692
9,0.8116212067578173,0.04822878504866292,0.24510208434572378,0.024760063468914913
8,0.8133994903459275,0.04839089556906262,0.24393869355773712,0.02485339086944938
7,0.816263169895453,0.049181059739001394,0.24293546588185913,0.022851013175098623
6,0.8144987121865404,0.049279129214602986,0.2354794692715908,0.023360525124055558
5,0.8184989197408394,0.0445221755620683,0.23904554122980784,0.022856506611008312
4,0.8146683463965517,0.04983832504957849,0.23610139318641332,0.02153207850491684
3,0.8175679848871621,0.0452126938836678,0.23582620348914438,0.02137926367207195
2,0.8168434673115739,0.04595263087901204,0.23379218083891504,0.02128270896678635
1,0.8040714280037919,0.05788064360925421,0.22458280838620526,0.023022493237677594
